,Location,Building Model,Overlay District,Improvements,Land,Total
8484,14 NORTH HANCOCK ST,Residential,,9.73111395646607,9.960681520314548,9.844559585492227
6685,5 LONGFELLOW RD,Residential,,9.79020979020979,9.957924263674615,9.85997666277713
9871,31 SADDLE CLUB RD,Residential,,11.065989847715736,9.91105463786531,10.553047404063205
1872,8 CARMEL CIR,Residential,,15.874620829120323,10.040160642570282,13.36405529953917
256,9 APPLETREE LN,Residential,,9.844054580896685,9.985935302390999,9.902130109383995
10124,29 SHERBURNE RD,Residential,,15.836653386454183,9.972677595628415,13.36405529953917
10332,5 SOLOMON PIERCE RD,Residential,,15.86489252814739,9.84251968503937,13.225991949396205
10519,94 SPRING ST,Residential,,8.586296617519515,10.035211267605634,9.06449738524114
7735,1106 MASSACHUSETTS AVE,Residential,,10.9151973131822,9.900990099009901,10.573177518085698
5351,17 HICKORY ST,Residential,,7.358870967741936,10.02710027100271,8.497109826589595
391,12 BACON ST,Residential,,9.389140271493213,7.9908675799086755,8.693181818181818
9480,21 REDCOAT LN,Residential,,9.86328125,9.943181818181818,9.895833333333332
2736,14 CUTLER FARM RD,Residential,,9.855072463768117,10.029940119760479,9.923664122137405
10668,5 SUNNY KNOLL TER,Residential,,8.610567514677104,10.058309037900875,9.192037470725996
1923,13 CART PATH LN,Residential,,,10.0,10.0
12301,137 WOOD ST,Residential,,8.568824065633546,10.0,9.090909090909092
4567,3 GOODWIN RD,Residential,,11.884753901560623,9.988776655443322,10.904872389791183
6870,374 LOWELL ST,Residential,,14.903846153846153,9.853249475890985,11.386861313868613
4960,10 HANCOCK AVE,Residential,,-1.0587102983638113,9.987515605493133,3.75
8936,74 PAUL REVERE RD,Residential,,11.906816220880069,9.967845659163988,11.229646266142616
8958,75 PAUL REVERE RD,Residential,,8.526413345690456,10.015649452269171,9.080325960419092
1868,12 CARLEY RD,Residential,,8.652094717668488,10.0,9.143518518518519
9637,16  RICHMOND CIR,Residential,,8.54368932038835,10.070921985815604,9.164265129682997
10886,4 TODD RD,Residential,,15.753424657534246,10.025380710659897,13.040865384615385
1240,56 BLOOMFIELD ST,Residential,,10.837988826815643,10.06637168141593,10.450250138966092
10966,16 TUFTS RD,Residential,,16.145307769929364,10.028248587570623,13.596233078281342
11089,4 UPLAND RD,Residential,,11.05424769703173,9.975669099756692,10.56142301278488
4217,135 FOLLEN RD,Residential,,15.824915824915825,9.988385598141695,12.95662100456621
12358,7 WOODCLIFFE RD,Residential,,9.775171065493646,10.027472527472527,9.880068532267277
12577,46 YORK ST,Residential,,8.429561200923787,10.011778563015312,9.212827988338192
4860,240 GROVE ST,Residential,,8.667287977632805,9.984871406959153,9.16955017301038
8374,32 MUZZEY ST,Residential,,11.01871101871102,9.904534606205251,10.5
9578,112 REED ST,Residential,,9.836065573770492,10.014513788098693,9.907300115874856
1791,25 BUTTERFIELD RD,Residential,,9.75609756097561,9.84251968503937,9.7929490766648
10977,26 TUFTS RD,Residential,,-1.5057573073516386,10.070921985815604,2.9443838604143946
6260,1 LEROY RD,Residential,,443.4065934065934,10.077519379844961,123.06590257879657
4732,24 GRASSLAND ST,Residential,,53.58056265984654,32.761904761904766,45.21805661820964
9083,31 PERCY RD,Residential,,10.816542948038176,9.965237543453071,10.409745293466225
7448,7 MARTINGALE RD,Residential,,9.767891682785299,10.042432814710041,9.879379666858128
520,2 BARRYMEADE DR,Residential,,9.81941309255079,9.985734664764621,9.892879647132956
6780,272 LOWELL ST,Residential,,8.635578583765112,10.034602076124568,9.101382488479262
10388,44 SOMERSET RD,Residential,,-1.1732851985559567,10.013351134846461,3.338718362950996
6640,10 LOCUST AVE,Residential,,0.0,10.023041474654377,4.535974973931179
7151,85 MAPLE ST,Residential,,9.762308998302208,9.906542056074766,9.807355516637479
7450,11 MARTINGALE RD,Residential,,9.84251968503937,9.943181818181818,9.883720930232558
1862,5 CARL RD,Residential,,8.736059479553903,10.075187969924812,9.247558874210224
8826,25 PARKER ST,Residential,,10.996563573883162,10.023584905660378,10.58648111332008
6184,2 LEDGELAWN AVE,Residential,,11.740890688259109,10.040160642570282,10.604026845637584
6088,2 LEDGELAWN AVE,Residential,,11.740890688259109,10.040160642570282,10.604026845637584
11729,73 WEBB ST,Residential,,8.599290780141844,9.967320261437909,9.080459770114944
8186,8 MILK ST,Residential,,8.595194085027726,9.984871406959153,9.122203098106713
10830,5 TAYLOR LN,Residential,,9.735349716446125,9.925925925925926,9.809578765147144
7196,123 MARRETT RD,Residential,,10.957792207792208,10.051107325383304,10.665200659703133
4183,22 FLINTLOCK RD,Residential,,9.845559845559846,10.058309037900875,9.930313588850174
4946,2 HAMPTON RD,Residential,,4.565030146425495,10.01669449081803,6.420454545454546
10281,13 SKYVIEW RD,Residential,,8.687440982058545,9.941520467836257,9.179575444635686
6242,6 LEELAND TER,Residential,,22.325581395348838,9.86267166042447,16.315472606863334
140,8 AERIAL ST,Residential,,8.660714285714285,9.935897435897436,9.11697247706422
11292,11 VINE BROOK RD,Residential,,8.585858585858585,9.986859395532194,9.194745859508851
4221,230 FOLLEN RD,Residential,,9.750566893424036,10.082063305978899,9.913544668587896
11861,10 WESTWOOD RD,Residential,,7.38255033557047,10.042432814710041,8.457142857142857
9937,12 SANDERSON RD,Residential,,15.92039800995025,9.894459102902374,13.329551900170165
11110,10 VAILLE AVE,Residential,,8.576814326107446,9.911242603550296,9.096142774899253
7933,1994 MASSACHUSETTS AVE,Residential,,10.909090909090908,9.974093264248705,10.511832691249312
5628,6 HUDSON RD,Residential,,-0.9290540540540541,10.029940119760479,3.023758099352052
2772,3 DAVIS RD,Residential,,9.786821705426355,9.986130374479888,9.868796349115803
6012,93 LACONIA ST,Residential,,9.896324222431668,10.029069767441861,9.948542024013722
8400,3 MYRNA RD,Residential,,13.226094727435209,10.044977511244378,12.038073908174692
6901,559 LOWELL ST,Residential,,7.363636363636364,9.815950920245399,8.276255707762557
9786,18 ROOSEVELT RD,Residential,,8.58843537414966,9.965034965034965,9.038901601830664
1958,31 CARY AVE,Residential,,7.30804810360777,9.955423476968797,8.323831242873432
8589,82 NORTH ST,Residential,,8.619173262972735,10.097719869706841,9.137635636778983
1228,30 BLOOMFIELD ST,Residential,,10.903426791277258,10.035005834305718,10.494505494505495
6269,3 LEXINGTON AVE,Residential,,15.806451612903224,10.023866348448687,13.065610859728508
8262,30 MORELAND AVE,Residential,,8.592321755027422,10.166919575113809,9.184255561893897
4263,2 FOREST ST,Residential,,11.806981519507186,10.0,11.009174311926607
4109,18 FISKE RD,Residential,,15.810276679841898,9.907529722589167,13.284341435839458
3881,2 FAIRLAND ST,Residential,,8.533333333333333,10.01589825119237,9.064994298745724
3725,192 EAST EMERSON RD,Residential,,15.843429636533084,9.928057553956835,13.518099547511312
3172,192 EAST EMERSON RD,Residential,,15.843429636533084,9.928057553956835,13.518099547511312
6880,480 LOWELL ST,Industrial,,4.154727793696275,0.0,2.7527289985761745
8072,73 MERIAM ST,Residential,,-1.1804384485666104,9.988109393579073,3.4533793783917117
1990,56 CARY AVE,Residential,,8.565928777670837,10.013908205841446,9.158134243458475
12257,311 WOBURN ST,Commercial,,3.4227567067530065,4.508670520231214,3.905447070914697
3196,116 EAST EMERSON RD,Residential,,13.14596554850408,10.1010101010101,11.971046770601337
3672,116 EAST EMERSON RD,Residential,,13.14596554850408,10.1010101010101,11.971046770601337
8627,30 OAK ST,Residential,,7.196261682242991,9.971098265895954,8.286038592508513
9276,9 PONYBROOK LN,Residential,,8.664898320070733,9.935897435897436,9.116809116809117
8452,21 NORMANDY RD,Residential,,9.840674789128398,10.0,9.902130109383995
3724,156 EAST EMERSON RD,Residential,,15.966386554621847,9.985734664764621,13.600451467268623
3214,156 EAST EMERSON RD,Residential,,15.966386554621847,9.985734664764621,13.600451467268623
6928,581 LOWELL ST,Residential,,248.23008849557522,35.407725321888414,140.19607843137254
5918,10 KEELER FARM WAY,Residential,,9.895337773549,10.043041606886657,9.954233409610984
6406,180 LINCOLN ST,Residential,,8.54853072128228,9.87460815047022,9.028960817717206
1762,3 BUSHNELL DR,Residential,,15.891472868217054,10.107816711590296,13.472378804960542
1288,52 BLOSSOMCREST RD,Residential,,8.671065032987748,10.014306151645208,9.204545454545453
10384,38 SOMERSET RD,Residential,,10.986775178026448,9.940828402366863,10.50328227571116
12373,22 WOODCLIFFE RD,Residential,,0.8733624454148471,9.925925925925926,4.230769230769231
601,53 BASKIN RD,Residential,,24.03846153846154,9.931034482758621,17.880794701986755
5935,55 KENDALL RD,Residential,,15.242718446601941,10.043041606886657,13.144180660104226
3320,18 EDGEWOOD RD,Residential,,10.980810234541579,10.011248593925758,10.50903119868637
11230,77 VALLEYFIELD ST,Residential,,9.71322849213691,9.878419452887538,9.7757331799885
5750,38 JAMES ST,Residential,,8.667287977632805,9.869375907111756,9.137343927355278
8502,88 NORTH HANCOCK ST,Residential,,9.803921568627452,10.051546391752577,9.914040114613181
12377,40 WOODCLIFFE RD,Residential,,9.813084112149532,10.0,9.885057471264368
11400,WALNUT ST, ,,,0.0,0.0
1865,4 CARLEY RD,Residential,,8.652988403211419,9.937888198757763,9.121813031161473
8652,17 OAKLAND ST,Residential,,10.954446854663773,10.0,10.480349344978166
10575,27 STIMSON AVE,Residential,,9.758364312267657,10.032362459546926,9.85832349468713
10364,28 SOLOMON PIERCE RD,Residential,,9.823182711198427,9.72762645914397,9.782001117942984
12556,40 WYMAN RD,Residential,,15.74074074074074,9.780775716694773,13.756316676024705
1256,6 BLOSSOM ST,Residential,,8.625592417061611,9.957924263674615,9.16289592760181
9104,7 PHILBROOK TER,Residential,,15.789473684210526,9.88857938718663,13.411896745230079
9876,18 SADDLE CLUB RD,Residential,,15.881147540983607,9.741060419235511,13.094571908226078
9832,21 RUMFORD RD,Residential,,9.774436090225564,10.0,9.862385321100918
4685,137 GRANT ST,Residential,,8.546168958742632,9.920634920634921,9.131905298759865
1648,115 BURLINGTON ST,Residential,,14.57777777777778,9.985315712187958,12.846068660022148
2742,3 DANE RD,Residential,,25.88996763754045,10.098176718092567,19.024390243902438
2006,67 CEDAR ST,Residential,,9.705042816365367,9.899569583931134,9.782608695652174
8964,44 PAUL REVERE RD,Residential,,386.70520231213874,35.38461538461539,187.1410736579276
11463,114 WALTHAM ST,Commercial,,3.8263428991905815,4.527813712807244,4.080675422138837
8598,10 NORTON RD,Residential,,8.64086408640864,10.030395136778116,9.157716223855287
8909,19 PATTERSON RD,Residential,,406.40394088669944,10.044642857142858,133.64055299539172
477,30 BARBERRY RD,Residential,,22.22222222222222,9.974093264248705,16.597263533610946
3168,115 EAST EMERSON RD,Residential,,13.179723502304148,10.055096418732782,11.927112092766427
6861,429 LOWELL ST,Residential,,0.9538950715421303,35.318275154004105,10.544412607449857
3723,115 EAST EMERSON RD,Residential,,13.179723502304148,10.055096418732782,11.927112092766427
12199,286 WOBURN ST,Residential,,242.06349206349205,9.881422924901186,87.0712401055409
4381,5 FRANKLIN RD,Residential,,11.065989847715736,10.082063305978899,10.609357997823722
1984,60 CARY AVE,Residential,,14.560439560439562,10.013908205841446,12.755383765875209
2923,19 DIANA LN,Residential,,11.07981220657277,9.90990990990991,10.586319218241043
2934,6 DIEHL RD,Residential,,4.599816007359705,10.099573257467995,6.759776536312849
1109,68 BERTWELL RD,Residential,,81.43939393939394,10.158730158730158,31.20805369127517
3325,2 EFFIE PL,Residential,,51.88897455666923,9.331651954602775,35.74162679425837
1422,4 BOWSER RD,Residential,,11.885245901639344,10.025380710659897,11.054421768707483
10141,12 SHERBURNE RD,Residential,,15.946502057613168,10.024449877750612,13.240223463687151
11438,230 WALTHAM ST,Residential,,9.732142857142858,10.01589825119237,9.834190966266437
2746,7 DANE RD,Residential,,9.72972972972973,10.107816711590296,9.898020395920817
6084,3 LAUREL ST,Residential,,8.596837944664031,10.074074074074074,9.187907528156492
5012,18 HANCOCK ST,Residential,,11.007462686567164,9.961190168175937,10.569105691056912
2594,3 CORNERSTONE WAY,Residential,,9.872922776148583,9.959623149394348,9.909399773499434
4947,5 HAMPTON RD,Residential,,9.69030969030969,9.868421052631579,9.7671777399205
4351,18 FOX RUN LN,Residential,,7.269155206286837,9.7911227154047,8.352017937219731
8135,72 MIDDLE ST,Residential,,9.770114942528735,9.97191011235955,9.851936218678816
4190,20 FLINTLOCK RD,Residential,,15.939278937381404,10.02710027100271,13.504464285714285
3018,50 DOWNING RD,Residential,,9.805825242718447,10.058309037900875,9.906759906759907
10392,13 SOMERSET RD,Residential,,0.0,9.883720930232558,4.3301069791136015
9670,1 RINDGE AVE,Residential,,7.248908296943231,10.062893081761008,8.253790005614823
10361,27 SOLOMON PIERCE RD,Residential,,11.534883720930232,9.868421052631579,10.844686648501362
3182,109 EAST EMERSON RD,Residential,,15.892857142857142,10.028653295128938,13.641364136413642
3669,109 EAST EMERSON RD,Residential,,15.892857142857142,10.028653295128938,13.641364136413642
9113,PHILIP RD, ,,,3.0538051381483275,3.0538051381483275
1162,19 BIRD HILL RD,Residential,,9.863013698630137,10.014306151645208,9.92196209587514
9759,30 ROCKVILLE AVE,Residential,,679.4871794871794,28.650646950092423,174.31850789096126
1502,15 BRIDGE ST,Residential,,8.59375,10.047846889952153,9.106239460370995
5836,4 JONAS STONE CIR,Residential,,4.686035613870666,9.986320109439124,6.8409343715239155
244,3 ANTHONY RD,Residential,,9.787626962142197,10.043668122270741,9.887005649717514
5162,21 HASTINGS RD,Residential,,4.577114427860696,9.949622166246852,6.948304613674264
123,140 ADAMS ST,Residential,,8.529155787641427,10.126582278481013,9.09601347557552
4356,12 FOX RUN LN,Residential,,9.686888454011742,9.920634920634921,9.786276715410573
6714,2 LOTHROP CIR,Residential,,22.68266085059978,9.702457956015524,16.745562130177515
136,20 ADAMS ST,Residential,,10.917874396135266,10.012210012210012,10.517799352750808
3384,7 ELIOT RD,Residential,,11.737629459148447,9.967141292442497,10.830527497194165
3203,136 EAST EMERSON RD,Residential,,9.794776119402986,10.0,9.875141884222474
1492,55 BRIDGE ST,Residential,,9.879725085910653,9.949409780775717,9.903244166192374
11293,32 VINE BROOK RD,Residential,,10.935856992639327,10.011001100110011,10.483870967741936
9174,24 PINE KNOLL RD,Residential,,8.571428571428571,9.924812030075188,9.07563025210084
3709,136 EAST EMERSON RD,Residential,,9.794776119402986,10.0,9.875141884222474
5009,22 HANCOCK ST,Residential,,10.949529512403764,9.826589595375722,10.531972058033315
10539,3  STAGE COACH RD,Residential,,8.635917566241414,9.894459102902374,9.172763083849183
6015,111 LACONIA ST,Residential,,8.73965041398344,10.028653295128938,9.243697478991598
6023,119 LACONIA ST,Residential,,8.623853211009175,9.885386819484241,9.116331096196868
4353,9 FOX RUN LN,Residential,,9.792284866468842,9.894459102902374,9.836065573770492
6732,96 LOWELL ST,Residential,,34.68780971258672,10.077519379844961,26.360655737704917
2804,22 DEERING AVE,Residential,,8.584070796460178,10.060975609756099,9.126539753639417
7451,2 MARTINGALE RD,Residential,,9.868995633187772,9.97191011235955,9.90845449649973
7446,8 MARTINGALE RD,Residential,,104.50885668276972,10.084033613445378,54.00749063670413
10327,7 SOLOMON PIERCE RD,Residential,,13.108614232209737,9.84251968503937,11.748633879781421
8292,6 MORRIS ST,Residential,,9.803921568627452,9.98439937597504,9.869540555870675
4126,20 FLETCHER AVE,Residential,,21.22122122122122,9.928057553956835,16.587957497048407
10913,4  TRICORNE RD,Residential,,9.818875119161106,10.0418410041841,9.909399773499434
8752,48 OUTLOOK DR,Residential,,8.719851576994433,9.956076134699854,9.19931856899489
9689,58 ROBBINS RD,Residential,,9.786276715410573,10.011248593925758,9.898762654668166
3914,27 FAIRLAWN LN,Residential,,9.792284866468842,9.986504723346828,9.874429223744292
7904,1948 MASSACHUSETTS AVE,Residential,,10.743801652892563,10.0,10.481283422459892
9727,44 ROBINSON RD,Residential,,15.926236378876782,9.787928221859707,13.842746400885936
4953,6 HAMPTON RD,Residential,,5.573080967402734,9.894459102902374,7.489760093622001
1242,60 BLOOMFIELD ST,Residential,,10.909090909090908,10.047281323877069,10.5119825708061
8460,20 NORMANDY RD,Residential,,9.818181818181818,10.0,9.887005649717514
9266,8 PLYMOUTH RD,Residential,,15.885947046843176,10.024154589371982,13.204419889502764
2355,28 COLUMBUS ST,Residential,,9.79631425800194,10.014513788098693,9.883720930232558
4643,111 GRANT ST,Residential,,9.877622377622378,10.062893081761008,9.9438202247191
5899,37 JUSTIN ST,Residential,,8.659981768459435,9.857142857142858,9.126321647189762
12353,14 WOODBERRY RD,Residential,,1.6221374045801527,9.924623115577889,5.206073752711497
3989,9 FIELD RD,Residential,,21.145833333333332,9.868421052631579,16.162790697674417
2391,206 CONCORD AVE,Residential,,15.151515151515152,10.183299389002038,12.055837563451776
1263,8 BLOSSOM ST,Residential,,9.818875119161106,10.02710027100271,9.904868494683827
5506,66 HILLCREST AVE,Residential,,8.6145648312611,9.985096870342772,9.126321647189762
1191,91 BLAKE RD,Residential,,9.770114942528735,9.959072305593452,9.848058525604952
3221,12 EAST ST,Residential,,9.730668983492615,9.95260663507109,9.809417040358746
9905,7 SANDERSON RD,Residential,,7.395833333333333,9.956076134699854,8.460133901399878
4566,5 GOODWIN RD,Residential,,11.06679960119641,9.976798143851507,10.563002680965146
7923,1984 MASSACHUSETTS AVE,Residential,,10.938712179984485,10.062893081761008,10.649350649350648
9620,10 RICHARD RD,Residential,,1.9662921348314606,10.025380710659897,5.387931034482758
1608,8 BUCKMAN DR,Residential,,9.751037344398341,9.987966305655837,9.860724233983287
2737,8 CUTLER FARM RD,Residential,,4.66321243523316,9.850746268656717,6.564551422319474
1261,16 BLOSSOM ST,Residential,,8.601134215500945,9.919571045576408,9.146341463414634
1742,20 BURROUGHS RD,Residential,,15.980230642504118,10.01589825119237,13.944655453065655
7009,9  LUONGO FARM LN,Residential,,8.643122676579926,10.082872928176796,9.222222222222221
8329,14 MUNROE RD,Residential,,3.537532355478861,10.0,5.90486604702023
5384,12 HICKORY ST,Residential,,8.51063829787234,10.0,9.10106085985483
4661,141 GRANT ST,Residential,,9.833187006145742,10.062893081761008,9.915492957746478
8066,103 MERIAM ST,Residential,,11.740041928721174,9.988109393579073,10.919220055710307
3506,15 EMERALD ST,Residential,,8.605851979345955,9.98439937597504,9.095951192457017
12285,60 WOOD ST,Residential,,8.755020080321286,9.98185117967332,9.131403118040089
5838,5 JONAS STONE CIR,Residential,,9.753787878787879,10.055096418732782,9.876543209876543
9991,9 SCOTLAND RD,Residential,,6.019766397124888,10.042432814710041,7.582417582417582
11682,12 WARREN ST,Residential,,11.008403361344538,10.011123470522804,10.57922450933461
1863,6 CARLEY RD,Residential,,203.04182509505702,10.037878787878787,74.20986093552465
10592,3 STONEWALL RD,Residential,,22.5130890052356,10.077519379844961,16.94621168305379
9247,85 PLEASANT ST,Residential,,4.662004662004662,8.900523560209423,5.967741935483871
8898,4 PATRIOTS DR,Residential,,23.917525773195877,9.962168978562422,17.64038570618264
3262,247 EAST ST,Residential,,9.855564995751912,10.0,9.904333145751266
9934,10 SANDERSON RD,Residential,,4.600938967136151,9.881422924901186,6.798245614035088
5018,86 HANCOCK ST,Residential,,8.67003367003367,9.91869918699187,9.095951192457017
5835,7 JONAS STONE CIR,Residential,,4.582951420714941,9.959072305593452,6.743421052631579
12535,5 WRIGHT ST,Residential,,10.55363321799308,9.902597402597403,10.327313769751694
358,17 AUDUBON RD,Residential,,11.00244498777506,9.923664122137405,10.626992561105206
8070,55 MERIAM ST,Residential,,13.259109311740891,10.035005834305718,11.761517615176151
9187,3 PIPER RD,Residential,,11.507936507936508,9.983361064891847,11.015583019881783
1204,121 BLAKE RD,Residential,,8.627773212818406,9.880749574105621,9.035476718403547
5767,11 JEAN RD,Residential,,22.63056092843327,9.44527736131934,17.46031746031746
1599,22 BRYANT RD,Residential,,6.9491525423728815,9.968354430379748,8.002207505518765
10366,30 SOLOMON PIERCE RD,Residential,,7.354345749761222,9.765625,8.37465564738292
5842,8 JOSEPH COMEE RD,Residential,,19.63001027749229,9.881422924901186,15.35796766743649
7897,1875 MASSACHUSETTS AVE,Industrial,,3.664495114006515,0.0,2.1887159533073928
9672,35 RINDGE AVE,Residential,,8.603066439522998,10.094637223974763,9.126106194690266
6648,63 LOCUST AVE,Residential,,6.002034587995931,9.95260663507109,7.827038861521621
2996,5 DOVER LN,Residential,,42.823250296559905,9.89159891598916,27.450980392156865
10555,7 STETSON ST,Residential,,9.799789251844047,10.107015457788346,9.944134078212292
10412,18 SOUTH RINDGE AVE,Residential,,9.84974958263773,9.948542024013722,9.882088714205503
5453,20 HILL ST,Residential,,8.59504132231405,10.01669449081803,9.065782200110558
5524,3 HILLTOP AVE,Residential,,8.545454545454545,9.971509971509972,9.100998890122087
808,198 BEDFORD ST,Residential,,15.273037542662117,10.050251256281408,13.510457885811192
132,16 ADAMS ST,Residential,,9.779179810725552,9.891435464414958,9.831460674157304
9086,32 PERCY RD,Residential,,10.962566844919785,9.953161592505854,10.526315789473683
2261,11 CLEMATIS RD,Residential,,-4.2657916324856435,10.0,1.07747562852745
6163,37 LAWRENCE LN,Residential,,8.605072463768115,9.871244635193133,9.095951192457017
5597,15 HOMESTEAD ST,Residential,,8.601216333622936,9.924812030075188,9.08590308370044
2739,7 CUTLER FARM RD,Residential,,8.703220191470844,9.924812030075188,9.151047409040794
636,26 BATTLE GREEN RD,Residential,,3.4158838599487615,9.940652818991099,5.799457994579946
2052,157 CEDAR ST,Residential,,8.588957055214724,10.074074074074074,9.140969162995596
9089,27 PERCY RD,Residential,,11.08910891089109,9.954233409610984,10.562632696390658
3414,14 ELLISON RD,Residential,,351.05485232067514,9.980806142034549,116.62269129287598
10579,18 STIMSON AVE,Residential,,8.590492076730609,10.064935064935066,9.090909090909092
6007,122 LACONIA ST,Residential,,8.636363636363637,10.027855153203342,9.185918591859187
3242,245 EAST ST,Residential,,9.735269000853972,10.0,9.826912339475154
6168,24 LAWRENCE LN,Residential,,7.296538821328344,9.957924263674615,8.361391694725027
2060,93 CEDAR ST,Residential,,9.864253393665159,10.014513788098693,9.92196209587514
10328,2 SOLOMON PIERCE RD,Residential,,7.18954248366013,10.066225165562914,8.378970427163198
11997,8 WILSON RD,Residential,,8.557457212713937,9.983079526226735,9.02090209020902
10057,133 SHADE ST,Residential,,9.928443649373882,9.985734664764621,9.950522264980759
6653,43 LOCUST AVE,Residential,,5.834186284544525,9.965237543453071,7.771739130434782
10355,53 SOLOMON PIERCE RD,Residential,,19.49685534591195,9.803921568627452,15.18324607329843
10094,61 SHADE ST,Residential,,9.671361502347418,10.054347826086957,9.827873403664631
5751,25 JAMES ST,Residential,,9.765625,9.946236559139784,9.841628959276019
5253,16 HAYES LN,Residential,,14.655172413793101,9.888059701492537,10.736196319018406
6254,21 LEONARD RD,Residential,,7.349081364829396,10.0,8.328736900165472
2013,23 CEDAR ST,Residential,,8.639863130881094,10.122699386503067,9.170785282811641
8613,7 OAK PARK CIR,Residential,,14.258911819887429,10.038119440914867,12.466270912034538
5829,6 JOHNSON FARM RD,Residential,,9.85781990521327,9.84251968503937,9.851403412217943
10393,47 SOMERSET RD,Residential,,11.046511627906977,9.965237543453071,10.554089709762533
60,3 AARON RD,Residential,,9.827115559599637,9.95732574679943,9.877913429522753
3021,34 DOWNING RD,Residential,,9.701492537313433,10.06711409395973,9.851403412217943
11863,11 WESTWOOD RD,Residential,,8.606921029281278,10.058309037900875,9.156094870380585
10334,21 SOLOMON PIERCE RD,Residential,,15.881809787626963,9.881422924901186,13.409337676438653
8831,17 PARKER ST,Residential,,13.227016885553471,10.112359550561797,11.890733797536154
9183,3 PINEWOOD ST,Residential,,9.674134419551935,10.09501187648456,9.868421052631579
11407,11 WALNUT ST,Residential,,9.751434034416825,10.0,9.844868735083532
2310,9 COACH RD,Residential,,15.841584158415841,10.01589825119237,13.85116784356328
7426,752 MARRETT RD,Industrial,,0.0,3.556485355648536,3.4102306920762286
10066,127 SHADE ST,Residential,,7.285429141716566,10.054347826086957,8.457997698504027
9512,101 REED ST,Residential,,9.815950920245399,9.969788519637463,9.872434830837493
5759,24 JAMES ST,Residential,,8.638743455497382,10.087719298245613,9.180327868852459
9869,25 SADDLE CLUB RD,Residential,,15.894039735099339,10.025380710659897,13.387533875338754
2072,3 CHADBOURNE RD,Residential,,22.560429722470904,10.0169779286927,18.229777256740913
9820,1 ROYAL CIR,Residential,,8.616187989556137,9.956076134699854,9.115720524017467
4379,3 FRANKLIN RD,Residential,,11.85510428100988,9.934497816593886,10.892172961138478
5512,45 HILLCREST AVE,Residential,,,514.4,1500.0
5970,105 KENDALL RD,Residential,,15.905096660808434,9.959072305593452,13.575628006413682
5169,20 HATHAWAY RD,Residential,,8.534322820037106,9.894459102902374,9.095860566448803
5630,16 HUDSON RD,Residential,,11.030741410488245,10.014513788098693,10.64066852367688
10354,45 SOLOMON PIERCE RD,Residential,,9.76303317535545,9.907529722589167,9.823399558498897
8365,21 MUZZEY ST,Commercial,MFO,-0.46920821114369504,4.580152671755725,0.7178106774338268
3179,104 EAST EMERSON RD,Residential,,15.868544600938966,10.014513788098693,13.568985176738883
3707,104 EAST EMERSON RD,Residential,,15.868544600938966,10.014513788098693,13.568985176738883
6656,52 LOCUST AVE,Residential,,6.048780487804878,9.915356711003627,7.775377969762419
9877,30 SADDLE CLUB RD,Residential,,15.79925650557621,10.038119440914867,13.365539452495975
11562,483 WALTHAM ST,Residential,,809.3333333333334,35.33190578158458,223.5008103727715
7015,6  LUONGO FARM LN,Residential,,7.279344858962693,9.864864864864865,8.31973898858075
6600,3 LOCKE LN,Residential,,9.735349716446125,10.066225165562914,9.873138444567015
12061,8 WINGATE RD,Residential,,22.50740375123396,10.080645161290322,17.245304496300513
11134,45 VAILLE AVE,Residential,,6.129597197898424,10.0,7.6133909287257024
12450,20 WOODPARK CIR,Residential,,12.721893491124261,10.0,10.950413223140496
4212,220 FOLLEN RD,Residential,,9.758551307847082,9.915356711003627,9.829763866007687
1194,9 BLAKE RD,Residential,,11.095100864553315,9.926470588235293,10.581583198707593
5705,30 INGLESIDE RD,Residential,,22.504708097928436,9.417040358744394,17.446562680531486
7968,2413 MASSACHUSETTS AVE,Residential,,8.622147083685546,9.833333333333332,9.029725182277062
8795,12 PADDOCK LN,Residential,,15.698729582577132,10.092961487383798,13.423180592991915
8465,42 NORMANDY RD,Residential,,8.483290488431876,9.925925925925926,9.011943539630836
448,6 BALLARD TER,Residential,,9.747292418772563,10.028248587570623,9.8568281938326
10076,143 SHADE ST,Residential,,8.740157480314961,9.929078014184398,9.10577971646674
8458,36 NORMANDY RD,Residential,,8.477508650519031,9.940652818991099,9.01639344262295
11767,33 WEBSTER RD,Residential,,11.374407582938389,10.069444444444445,10.62124248496994
10357,40 SOLOMON PIERCE RD,Residential,,7.281105990783409,9.84251968503937,8.337845154304278
12371,28 WOODCLIFFE RD,Residential,,8.583690987124463,10.029498525073747,9.115572436245252
9599,1 REVERE ST,Residential,VO,8.553654743390357,9.96376811594203,8.97714907508161
9683,21 ROBBINS RD,Residential,,15.734989648033126,10.044642857142858,12.996777658431794
269,19 APPLETREE LN,Residential,,7.339449541284404,10.028248587570623,8.398220244716352
2782,33 DAWES RD,Residential,,22.53012048192771,9.732620320855615,15.750708215297452
7207,118 MARRETT RD,Residential,,11.11111111111111,9.969325153374232,10.723581467985424
8821,49 PARKER ST,Residential,,10.865561694290976,10.047281323877069,10.507246376811594
6066,11 LANTERN LN,Residential,,9.831932773109244,9.986504723346828,9.891248058001036
12372,36 WOODCLIFFE RD,Residential,,10.043668122270741,10.0,10.02754820936639
109,94 ADAMS ST,Residential,,9.814963797264681,9.84182776801406,9.823399558498897
5931,108 KENDALL RD,Residential,,15.804066543438077,9.897172236503856,13.333333333333334
